ID,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Age_Labels,Child_Status,Active_Cust
10424,Graduation,Single,75922,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,45,Pre-Senior,Not Have Child,Active
8727,Graduation,Divorced,63693,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,35,Adult,Have Child,Passive
2798,PhD,Single,102160,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,35,Adult,Not Have Child,Active
1030,PhD,Single,40637,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
624,Master,Single,18890,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,28,Adult,Not Have Child,Active
5176,Graduation,Single,29604,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,25,Adult,Have Child,Passive
5552,Master,Divorced,48721,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Active
868,Graduation,Married,44794,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
380,Graduation,Divorced,64497,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,58,Pre-Senior,Have Child,Active
2677,Graduation,Single,46097,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,57,Pre-Senior,Have Child,Active
6521,Graduation,Single,77972,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,60,Senior,Not Have Child,Active
6927,PhD,Married,44377,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Passive
2877,Master,Single,46014,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,39,Adult,Have Child,Active
0,Graduation,Married,70951,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,28,Adult,Not Have Child,Passive
1584,Graduation,Married,41443,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,37,Adult,Have Child,Passive
7264,2n Cycle,Single,52195,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,36,Adult,Have Child,Active
6274,Master,Married,83790,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,65,Senior,Not Have Child,Passive
1377,Master,Widow,44551,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,59,Senior,Have Child,Active
454,Graduation,Single,69508,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,32,Adult,Have Child,Active
1755,2n Cycle,Single,45204,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,26,Adult,Have Child,Passive
2075,Graduation,Married,72460,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,44,Pre-Senior,Not Have Child,Active
4785,PhD,Single,77622,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Active
9076,PhD,Married,30732,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,33,Adult,Have Child,Active
7079,Graduation,Divorced,63887,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Active
4653,Graduation,Single,42011,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,35,Adult,Have Child,Active
7375,Graduation,Single,51369,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,36,Adult,Have Child,Passive
709,Graduation,Divorced,51537,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,60,Senior,Have Child,Active
460,PhD,Married,79930,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,40,Adult,Not Have Child,Passive
3726,PhD,Single,34320,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,28,Adult,Have Child,Passive
6798,Graduation,Single,37070,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,47,Pre-Senior,Have Child,Active
5341,2n Cycle,Divorced,81975,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,51,Pre-Senior,Have Child,Active
1606,Graduation,Single,38590,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,42,Adult,Have Child,Passive
9617,Graduation,Single,15033,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,63,Senior,Not Have Child,Active
3233,PhD,Married,62745,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
89,2n Cycle,Married,22212,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,38,Adult,Have Child,Active
2936,Master,Single,23661,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,31,Adult,Have Child,Active
9449,PhD,Single,79761,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,55,Pre-Senior,Have Child,Active
7297,Graduation,Single,7500,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,40,Adult,Have Child,Active
313,Graduation,Widow,73455,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,45,Pre-Senior,Not Have Child,Passive
9940,Graduation,Single,64961,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,54,Pre-Senior,Have Child,Passive
10735,Graduation,Single,22804,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,42,Adult,Have Child,Passive
9529,Graduation,Married,73687,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,23,Adult,Not Have Child,Active
6439,Graduation,Married,61074,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,54,Pre-Senior,Have Child,Active
7411,PhD,Married,31686,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Active
2176,Graduation,Married,80134,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,41,Adult,Have Child,Active
9265,Graduation,Married,75027,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,60,Senior,Have Child,Passive
8867,PhD,Married,67546,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,24,Adult,Not Have Child,Passive
8932,Master,Single,65176,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,43,Adult,Have Child,Active
10236,Master,Single,31160,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,38,Adult,Have Child,Active
6340,Graduation,Single,29938,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,28,Adult,Have Child,Active
10089,Graduation,Divorced,102692,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,39,Adult,Not Have Child,Active
2227,2n Cycle,Single,26490,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,54,Pre-Senior,Not Have Child,Passive
10992,Graduation,Single,75702,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Passive
5304,PhD,Single,30899,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,38,Adult,Have Child,Active
309,PhD,Single,63342,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,51,Pre-Senior,Have Child,Active
3406,Graduation,Single,45989,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
2661,Graduation,Single,18701,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Passive
3153,PhD,Single,40737,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,56,Pre-Senior,Have Child,Active
10264,Graduation,Divorced,15287,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,33,Adult,Have Child,Active
1184,PhD,Divorced,69674,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Active
4200,Master,Married,44159,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Passive
9396,PhD,Married,37717,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,34,Adult,Have Child,Active
2387,Master,Single,43776,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,61,Senior,Have Child,Active
6690,Master,Married,38179,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,47,Pre-Senior,Have Child,Active
1225,Graduation,Married,80124,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,51,Pre-Senior,Not Have Child,Active
9703,PhD,Married,38097,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,42,Adult,Have Child,Passive
291,Graduation,Married,72940,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,43,Adult,Not Have Child,Active
4557,Graduation,Single,22070,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,43,Adult,Have Child,Active
2379,Graduation,Single,69267,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,59,Senior,Not Have Child,Active
5726,Master,Single,31788,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,31,Adult,Have Child,Active
3066,PhD,Single,61905,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,39,Adult,Have Child,Active
6336,Graduation,Married,29315,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,54,Pre-Senior,Have Child,Active
10967,Graduation,Divorced,33378,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Active
2304,PhD,Single,66313,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,50,Pre-Senior,Have Child,Passive
3445,Graduation,Single,60714,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,57,Pre-Senior,Not Have Child,Active
7828,Master,Single,77882,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,33,Adult,Not Have Child,Active
3762,PhD,Single,69867,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,27,Adult,Not Have Child,Active
4391,Master,Divorced,63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Passive
4669,Basic,Married,24480,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,32,Adult,Have Child,Active
10144,Graduation,Single,51369,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,36,Adult,Have Child,Passive
8652,Graduation,Single,37760,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,66,Senior,Not Have Child,Active
1672,PhD,Single,65640,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,40,Adult,Have Child,Passive
8962,Master,Married,44319,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,39,Adult,Have Child,Active
9974,Graduation,Married,30631,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,39,Adult,Have Child,Passive
10983,Graduation,Single,75278,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,61,Senior,Not Have Child,Active
8148,Master,Single,50898,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,57,Pre-Senior,Have Child,Passive
10102,Graduation,Widow,79946,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,48,Pre-Senior,Not Have Child,Active
4697,Master,Divorced,35416,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,64,Senior,Not Have Child,Passive
9262,2n Cycle,Single,32414,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,29,Adult,Not Have Child,Active
7254,Graduation,Single,38361,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Passive
4543,Graduation,Married,82497,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,32,Adult,Not Have Child,Active
4927,Graduation,Single,16626,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,43,Adult,Have Child,Passive
10451,Graduation,Single,29672,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Active
2926,Master,Single,55951,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,60,Senior,Have Child,Passive
2874,2n Cycle,Divorced,35388,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,25,Adult,Have Child,Active
9738,Master,Single,42386,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,27,Adult,Have Child,Active
7119,Graduation,Single,68627,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,31,Adult,Not Have Child,Active
3924,PhD,Divorced,57912,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,49,Pre-Senior,Have Child,Active
5827,Graduation,Divorced,35246,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,56,Pre-Senior,Have Child,Active
5596,2n Cycle,Single,58821,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,57,Pre-Senior,Have Child,Active
10812,PhD,Married,46377,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,36,Adult,Have Child,Passive
1717,Graduation,Single,39747,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,26,Adult,Have Child,Active
9491,Graduation,Single,23976,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,29,Adult,Have Child,Passive
9274,Master,Married,80950,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,52,Pre-Senior,Not Have Child,Active
6609,Graduation,Widow,27038,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,46,Pre-Senior,Not Have Child,Passive
6963,Graduation,Single,77457,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,67,Senior,Not Have Child,Passive
4440,Master,Married,64100,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,49,Pre-Senior,Have Child,Passive
1379,Master,Single,42670,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,21,Adult,Not Have Child,Active
10032,Graduation,Divorced,12571,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,38,Adult,Have Child,Passive
2826,Graduation,Married,22574,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,46,Pre-Senior,Have Child,Active
2437,Graduation,Married,52720,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,24,Adult,Not Have Child,Passive
6320,Master,Single,70893,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,37,Adult,Not Have Child,Active
3050,Graduation,Married,54198,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,47,Pre-Senior,Have Child,Active
231,Master,Single,28839,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,58,Pre-Senior,Have Child,Passive
2392,Graduation,Married,40321,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,41,Adult,Have Child,Active
9478,Graduation,Single,66503,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,27,Adult,Have Child,Active
113,Graduation,Married,30833,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,62,Senior,Have Child,Active
2863,Graduation,Single,52720,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,43,Adult,Have Child,Passive
1802,Graduation,Married,64795,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,42,Adult,Have Child,Active
520,Graduation,Married,34421,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,39,Adult,Have Child,Passive
8275,PhD,Divorced,47025,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,49,Pre-Senior,Have Child,Active
9750,PhD,Divorced,64325,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,52,Pre-Senior,Have Child,Active
2607,Graduation,Single,40464,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,60,Senior,Have Child,Passive
7214,Graduation,Married,62187,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,56,Pre-Senior,Not Have Child,Active
5835,PhD,Divorced,14849,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,37,Adult,Have Child,Active
3896,Graduation,Married,27255,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,29,Adult,Have Child,Active
10350,PhD,Married,54432,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,63,Senior,Have Child,Active
7786,PhD,Single,29999,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,27,Adult,Have Child,Active
2861,Graduation,Single,24072,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,30,Adult,Have Child,Passive
663,PhD,Single,33996,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,24,Adult,Not Have Child,Active
10675,PhD,Married,66334,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,57,Pre-Senior,Have Child,Passive
2521,Master,Married,35178,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,42,Adult,Have Child,Active
9592,Graduation,Single,22010,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,30,Adult,Have Child,Active
10151,Graduation,Divorced,62204,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,52,Pre-Senior,Have Child,Active
7381,Graduation,Divorced,75693,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,44,Pre-Senior,Not Have Child,Active
4099,Graduation,Married,30675,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,40,Adult,Have Child,Active
9560,Graduation,Single,83003,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,48,Pre-Senior,Not Have Child,Active
10172,Graduation,Single,68655,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,24,Adult,Not Have Child,Passive
11191,Graduation,Divorced,41411,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,27,Adult,Not Have Child,Active
9707,PhD,Married,55212,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,43,Adult,Have Child,Passive
6245,PhD,Single,59292,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,63,Senior,Have Child,Passive
8234,Basic,Single,27190,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,40,Adult,Have Child,Active
1411,Graduation,Divorced,82623,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,61,Senior,Not Have Child,Active
8553,Graduation,Married,44300,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,48,Pre-Senior,Have Child,Passive
1826,Graduation,Divorced,84835,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,44,Pre-Senior,Not Have Child,Active
8842,Graduation,Widow,30372,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,41,Adult,Have Child,Active
11030,Master,Married,33181,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,38,Adult,Have Child,Passive
2579,Graduation,Married,71113,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,56,Pre-Senior,Have Child,Passive
175,Graduation,Married,71952,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,27,Adult,Have Child,Passive
9185,PhD,Single,69759,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,47,Pre-Senior,Not Have Child,Active
11056,Graduation,Married,72099,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,38,Adult,Not Have Child,Active
9365,PhD,Single,60000,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,36,Adult,Have Child,Active
6201,Graduation,Single,38643,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,35,Adult,Have Child,Active
2061,Graduation,Married,50737,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,58,Pre-Senior,Have Child,Passive
6184,PhD,Married,68462,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,43,Adult,Not Have Child,Active
6142,Master,Married,65073,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,70,Senior,Not Have Child,Passive
4107,PhD,Single,46681,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,65,Senior,Have Child,Active
7274,Graduation,Married,78618,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,55,Pre-Senior,Not Have Child,Passive
9336,PhD,Widow,62187,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Active
2958,Graduation,Married,28442,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,36,Adult,Have Child,Active
933,PhD,Married,37717,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,34,Adult,Have Child,Active
5837,Graduation,Married,51479,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Passive
10704,Graduation,Single,54803,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,43,Adult,Have Child,Passive
5125,Graduation,Married,79530,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,53,Pre-Senior,Not Have Child,Passive
4432,Graduation,Divorced,31615,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,37,Adult,Have Child,Passive
5955,Graduation,Single,72025,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,50,Pre-Senior,Not Have Child,Active
2928,PhD,Single,52614,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,37,Adult,Have Child,Passive
5680,2n Cycle,Married,35684,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,30,Adult,Have Child,Passive
10313,Graduation,Married,48178,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,37,Adult,Have Child,Passive
2557,Master,Single,29548,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,43,Adult,Have Child,Active
1245,Graduation,Single,63810,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,46,Pre-Senior,Have Child,Active
1519,PhD,Single,38578,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,41,Adult,Have Child,Active
10703,Master,Single,46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,37,Adult,Have Child,Passive
1726,Graduation,Single,22585,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,43,Adult,Not Have Child,Active
4459,Graduation,Single,30279,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,23,Adult,Have Child,Active
1729,PhD,Single,66426,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,52,Pre-Senior,Have Child,Active
1517,Graduation,Single,30822,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Passive
2098,PhD,Married,33581,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,44,Pre-Senior,Have Child,Active
9543,Graduation,Married,19986,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,28,Adult,Have Child,Passive
6878,Graduation,Widow,27421,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,58,Pre-Senior,Not Have Child,Active
3310,2n Cycle,Married,35688,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,39,Adult,Have Child,Passive
2724,Master,Single,36143,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,33,Adult,Have Child,Active
948,Graduation,Single,10245,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,42,Adult,Have Child,Active
6720,Master,Single,43795,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,45,Pre-Senior,Have Child,Active
6202,Graduation,Single,63381,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,52,Pre-Senior,Have Child,Passive
2066,Graduation,Single,38823,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,63,Senior,Have Child,Active
9799,PhD,Divorced,83664,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,45,Pre-Senior,Have Child,Active
8318,Graduation,Single,90300,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,35,Adult,Not Have Child,Active
5642,Master,Single,62499,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,34,Adult,Have Child,Active
2669,Graduation,Single,74293,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,21,Adult,Not Have Child,Passive
455,PhD,Married,51012,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,67,Senior,Not Have Child,Passive
7683,Master,Married,70777,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,46,Pre-Senior,Have Child,Passive
3428,PhD,Single,68682,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,22,Adult,Not Have Child,Active
7414,Graduation,Married,43824,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,41,Adult,Have Child,Active
6354,Graduation,Single,15345,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,28,Adult,Have Child,Active
798,Graduation,Single,23442,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,25,Adult,Have Child,Passive
8213,2n Cycle,Single,14515,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,32,Adult,Have Child,Passive
2488,2n Cycle,Divorced,31395,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,57,Pre-Senior,Have Child,Passive
9999,Graduation,Single,75276,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,47,Pre-Senior,Not Have Child,Active
7617,Graduation,Single,42373,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,39,Adult,Have Child,Passive
615,Graduation,Single,30507,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,53,Pre-Senior,Not Have Child,Active
2552,PhD,Single,55521,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,58,Pre-Senior,Have Child,Active
